 10 
 500 12421 
 36 171 67 
 36 177 87 
 36 184 -78 
 36 185 82 
 36 187 -29 
 36 206 80 
 36 248 79 
 36 253 95 
 36 254 -66 
 36 280 11 
 36 291 -72 
 36 292 -38 
 36 297 -77 
 36 305 18 
 36 324 -25 
 36 325 44 
 36 348 55 
 36 350 -42 
 36 354 68 
 36 356 -14 
 36 359 -56 
 36 366 -32 
 36 395 -86 
 36 417 71 
 36 423 26 
 36 459 3 
 36 466 -69 
 36 470 -81 
 37 40 62 
 37 50 28 
 37 54 20 
 37 70 43 
 37 74 28 
 37 79 -89 
 37 80 58 
 37 87 13 
 37 91 1 
 37 113 -40 
 37 138 45 
 37 140 -21 
 37 169 -25 
 37 188 -24 
 37 189 -85 
 37 213 39 
 37 215 -15 
 37 221 -16 
 37 232 -43 
 37 234 -68 
 37 242 -16 
 37 253 -10 
 37 269 -5 
 37 289 -6 
 37 292 -91 
 37 301 -76 
 37 304 -19 
 37 315 -97 
 37 319 71 
 37 331 63 
 37 332 -90 
 37 342 -9 
 37 345 52 
 37 346 -54 
 37 353 -56 
 37 370 -88 
 37 373 48 
 37 380 7 
 37 383 84 
 37 384 68 
 37 386 -99 
 37 392 28 
 37 398 -32 
 37 420 72 
 37 424 -87 
 37 433 -42 
 37 435 -59 
 37 449 -79 
 37 458 -45 
 37 492 35 
 37 495 81 
 38 39 -42 
 38 46 52 
 38 65 -77 
 38 68 31 
 38 72 31 
 38 73 15 
 38 92 -56 
 38 100 -88 
 38 103 50 
 38 121 50 
 38 130 41 
 38 133 7 
 38 147 5 
 38 152 29 
 38 163 81 
 38 166 33 
 38 171 -5 
 38 173 51 
 38 180 -48 
 38 181 98 
 38 196 7 
 38 222 16 
 38 225 -15 
 38 243 -89 
 38 251 15 
 38 270 -2 
 38 283 81 
 38 294 -70 
 38 312 38 
 38 323 -70 
 38 324 73 
 38 328 -6 
 38 332 -63 
 38 358 -45 
 38 367 -15 
 38 368 -12 
 38 375 -43 
 38 378 -6 
 38 380 -41 
 38 383 -69 
 38 393 -78 
 38 405 -23 
 38 422 77 
 38 423 97 
 38 460 15 
 38 465 -18 
 38 469 46 
 38 475 80 
 38 488 79 
 38 497 -64 
 39 48 84 
 39 52 -84 
 39 58 -36 
 39 70 93 
 39 83 19 
 39 92 -14 
 39 94 71 
 39 117 23 
 39 126 78 
 39 146 -41 
 39 169 -52 
 39 181 81 
 39 182 73 
 39 190 -16 
 39 214 43 
 39 243 5 
 39 253 -5 
 39 258 69 
 39 267 -47 
 39 268 27 
 39 300 -27 
 39 317 32 
 39 330 5 
 39 347 22 
 39 352 38 
 39 354 -38 
 39 370 -92 
 39 386 -23 
 39 394 38 
 39 415 -42 
 39 443 96 
 39 444 61 
 39 466 16 
 39 469 90 
 39 487 28 
 39 492 74 
 40 45 -67 
 40 51 -34 
 40 57 -57 
 40 69 75 
 40 70 31 
 40 76 -61 
 40 96 -2 
 40 112 -28 
 40 115 -54 
 40 121 -2 
 40 126 -16 
 40 129 22 
 40 132 6 
 40 137 -67 
 40 140 -85 
 40 157 -55 
 40 172 12 
 40 208 -89 
 40 211 -62 
 40 212 94 
 40 240 60 
 40 254 49 
 40 265 -92 
 40 274 96 
 40 291 -72 
 40 292 -82 
 40 299 -57 
 40 325 16 
 40 329 -44 
 40 340 84 
 40 342 -57 
 40 350 63 
 40 352 -29 
 40 358 52 
 40 359 3 
 40 360 -53 
 40 367 34 
 40 369 78 
 40 371 62 
 40 374 -74 
 40 377 -46 
 40 389 -50 
 40 412 -61 
 40 413 88 
 40 420 -3 
 40 424 -78 
 40 429 -3 
 40 436 73 
 40 449 6 
 40 464 -27 
 40 469 96 
 40 491 59 
 40 495 -39 
 41 42 63 
 41 51 -60 
 41 57 29 
 41 62 81 
 41 70 -52 
 41 88 -51 
 41 95 65 
 41 110 10 
 41 118 10 
 41 136 -53 
 41 143 16 
 41 150 34 
 41 159 -36 
 41 160 -86 
 41 164 41 
 41 175 39 
 41 180 54 
 41 183 -30 
 41 185 -90 
 41 189 -17 
 41 199 53 
 41 211 -37 
 41 221 -2 
 41 223 -76 
 41 227 -42 
 41 229 -42 
 41 233 73 
 41 254 -10 
 41 256 95 
 41 260 -37 
 41 261 22 
 41 280 41 
 41 285 -28 
 41 294 -46 
 41 315 -4 
 41 316 58 
 41 328 -24 
 41 340 -9 
 41 344 -82 
 41 345 95 
 41 347 -50 
 41 358 -65 
 41 366 54 
 41 380 -61 
 41 385 78 
 41 411 44 
 41 438 99 
 41 446 -44 
 41 469 -48 
 41 475 9 
 41 484 -53 
 41 485 -95 
 41 494 26 
 41 498 32 
 42 50 31 
 42 58 83 
 42 96 22 
 42 112 -38 
 42 113 -81 
 42 150 95 
 42 152 -89 
 42 158 85 
 42 170 -8 
 42 173 -76 
 42 178 54 
 42 183 95 
 42 189 57 
 42 206 100 
 42 214 82 
 42 229 -65 
 42 231 -42 
 42 247 -12 
 42 266 -49 
 42 269 24 
 42 271 89 
 42 274 -29 
 42 288 9 
 42 311 -11 
 42 334 -73 
 42 364 -66 
 42 378 15 
 42 389 -43 
 42 391 66 
 42 421 -59 
 42 435 -29 
 42 437 -85 
 42 447 -65 
 42 450 -98 
 42 454 -69 
 42 466 19 
 42 467 48 
 42 474 6 
 42 497 -26 
 43 48 -96 
 43 50 80 
 43 73 65 
 43 85 -25 
 43 93 28 
 43 95 36 
 43 98 -51 
 43 107 -28 
 43 136 -9 
 43 144 -11 
 43 147 86 
 43 150 78 
 43 160 -34 
 43 165 -6 
 43 166 9 
 43 186 84 
 43 202 -67 
 43 206 7 
 43 223 -9 
 43 227 69 
 43 234 -34 
 43 257 53 
 43 263 57 
 43 271 23 
 43 275 63 
 43 278 -35 
 43 293 59 
 43 306 -47 
 43 320 52 
 43 321 -25 
 43 330 -56 
 43 352 -65 
 43 370 -65 
 43 375 -71 
 43 393 -48 
 43 416 66 
 43 422 84 
 43 428 -72 
 43 437 93 
 43 450 -94 
 43 465 -6 
 43 477 -26 
 43 488 -73 
 43 490 -70 
 43 491 23 
 44 44 25 
 44 49 -79 
 44 56 -9 
 44 59 -15 
 44 61 -23 
 44 70 46 
 44 80 17 
 44 84 -92 
 44 88 56 
 44 122 -33 
 44 136 86 
 44 140 -8 
 44 141 -40 
 44 153 -38 
 44 161 -26 
 44 177 -61 
 44 191 62 
 44 192 -17 
 44 208 -82 
 44 225 -96 
 44 226 18 
 44 234 46 
 44 238 -53 
 44 239 17 
 44 249 14 
 44 259 67 
 44 278 -92 
 44 280 82 
 44 291 -87 
 44 293 -92 
 44 317 -61 
 44 318 -65 
 44 323 27 
 44 328 59 
 44 329 -73 
 44 336 30 
 44 338 -83 
 44 360 -93 
 44 382 34 
 44 384 49 
 44 408 -66 
 44 424 -19 
 44 426 -11 
 44 429 64 
 44 449 80 
 44 467 40 
 44 478 -30 
 44 482 35 
 44 487 -62 
 44 494 35 
 44 499 2 
 45 48 -84 
 45 51 36 
 45 61 -76 
 45 68 -82 
 45 83 -93 
 45 84 -38 
 45 91 58 
 45 101 -56 
 45 109 -80 
 45 125 71 
 45 135 -92 
 45 168 -64 
 45 184 -85 
 45 189 36 
 45 195 47 
 45 199 70 
 45 205 -67 
 45 207 29 
 45 208 46 
 45 222 72 
 45 232 -94 
 45 235 -49 
 45 238 53 
 45 244 -15 
 45 248 16 
 45 254 -12 
 45 260 35 
 45 263 11 
 45 267 -3 
 45 295 -24 
 45 298 -28 
 45 302 51 
 45 325 98 
 45 328 2 
 45 335 42 
 45 353 -63 
 45 368 -40 
 45 373 8 
 45 381 48 
 45 392 53 
 45 398 -5 
 45 409 -93 
 45 417 -21 
 45 423 67 
 45 440 -29 
 45 442 -29 
 45 455 78 
 45 462 53 
 45 463 -10 
 45 478 40 
 45 481 -64 
 45 483 85 
 45 489 -3 
 46 52 7 
 46 64 1 
 46 74 40 
 46 81 88 
 46 91 28 
 46 101 76 
 46 113 -21 
 46 115 54 
 46 137 -47 
 46 138 -66 
 46 149 29 
 46 151 35 
 46 168 -94 
 46 179 37 
 46 180 -80 
 46 183 65 
 46 192 -16 
 46 200 91 
 46 231 98 
 46 236 -2 
 46 247 -52 
 46 256 -44 
 46 262 -16 
 46 272 -32 
 46 283 26 
 46 290 92 
 46 296 18 
 46 310 -76 
 46 320 46 
 46 321 -91 
 46 335 20 
 46 352 37 
 46 359 43 
 46 361 -24 
 46 408 -87 
 46 428 -26 
 46 436 21 
 46 450 27 
 46 463 -34 
 46 473 -2 
 46 476 53 
 46 481 3 
 46 491 -58 
 46 495 -53 
 47 48 -89 
 47 60 -77 
 47 82 45 
 47 91 -73 
 47 107 34 
 47 111 -60 
 47 135 -43 
 47 142 67 
 47 161 -38 
 47 162 70 
 47 170 22 
 47 181 11 
 47 191 82 
 47 210 -24 
 47 246 62 
 47 261 -52 
 47 275 -47 
 47 284 11 
 47 285 -64 
 47 305 91 
 47 323 20 
 47 324 -19 
 47 330 -14 
 47 332 40 
 47 353 10 
 47 359 1 
 47 376 -70 
 47 380 -89 
 47 389 -98 
 47 402 78 
 47 405 -95 
 47 449 -68 
 48 53 -6 
 48 64 23 
 48 67 -26 
 48 68 48 
 48 73 -11 
 48 79 -92 
 48 84 95 
 48 96 73 
 48 105 -97 
 48 116 47 
 48 126 4 
 48 134 47 
 48 137 98 
 48 140 -65 
 48 145 19 
 48 170 -44 
 48 172 43 
 48 174 -29 
 48 175 31 
 48 186 -83 
 48 191 -68 
 48 193 11 
 48 208 -66 
 48 209 -41 
 48 220 22 
 48 242 -32 
 48 243 3 
 48 264 51 
 48 265 84 
 48 270 46 
 48 282 -88 
 48 290 3 
 48 299 52 
 48 302 -90 
 48 348 -8 
 48 349 -66 
 48 379 -93 
 48 403 -57 
 48 409 63 
 48 420 82 
 48 430 -12 
 48 438 -69 
 48 442 79 
 48 443 18 
 48 466 37 
 48 487 98 
 48 498 77 
 48 499 10 
 49 61 14 
 49 78 -84 
 49 95 7 
 49 109 62 
 49 131 -39 
 49 139 -25 
 49 150 -48 
 49 153 57 
 49 157 29 
 49 173 69 
 49 183 -85 
 49 189 7 
 49 198 85 
 49 215 4 
 49 228 10 
 49 232 55 
 49 235 50 
 49 259 -54 
 49 260 -6 
 49 280 -32 
 49 287 -25 
 49 288 -59 
 49 295 25 
 49 299 -91 
 49 300 -31 
 49 308 -90 
 49 314 -24 
 49 326 31 
 49 329 -28 
 49 332 57 
 49 342 -58 
 49 362 -16 
 49 382 -33 
 49 403 -44 
 49 407 -44 
 49 411 -31 
 49 422 -71 
 49 425 -3 
 49 432 8 
 49 440 -56 
 49 462 45 
 49 463 -46 
 49 466 -21 
 49 467 -73 
 49 477 8 
 50 59 19 
 50 79 88 
 50 100 64 
 50 104 6 
 50 119 26 
 50 125 -63 
 50 126 -67 
 50 135 31 
 50 139 -15 
 50 145 92 
 50 160 -14 
 50 165 -36 
 50 169 55 
 50 172 -3 
 50 182 24 
 50 186 -62 
 50 188 71 
 50 259 -68 
 50 262 -40 
 50 278 -25 
 50 291 -13 
 50 318 30 
 50 328 -65 
 50 333 -60 
 50 358 15 
 50 365 19 
 50 377 -25 
 50 385 80 
 50 391 -42 
 50 395 84 
 50 396 20 
 50 403 -10 
 50 424 -52 
 50 425 -78 
 50 448 28 
 50 452 14 
 50 455 -19 
 50 480 -77 
 50 485 27 
 50 493 -57 
 50 496 79 
 51 53 93 
 51 54 -52 
 51 66 100 
 51 69 -98 
 51 74 -97 
 51 76 -90 
 51 80 62 
 51 93 96 
 51 109 -78 
 51 110 -49 
 51 111 91 
 51 113 9 
 51 117 -44 
 51 125 71 
 51 133 69 
 51 203 79 
 51 248 77 
 51 284 -60 
 51 298 -70 
 51 301 -95 
 51 318 -38 
 51 339 89 
 51 352 -90 
 51 360 -19 
 51 378 75 
 51 400 32 
 51 407 -6 
 51 412 -16 
 51 416 29 
 51 417 47 
 51 425 8 
 51 426 18 
 51 431 88 
 51 450 -95 
 51 458 49 
 51 478 51 
 51 486 31 
 52 66 52 
 52 70 18 
 52 107 26 
 52 125 -8 
 52 132 -66 
 52 134 -13 
 52 142 57 
 52 169 19 
 52 174 22 
 52 178 62 
 52 180 -42 
 52 197 -81 
 52 236 -55 
 52 243 -96 
 52 252 35 
 52 254 -98 
 52 263 4 
 52 274 64 
 52 276 46 
 52 284 -63 
 52 294 93 
 52 295 70 
 52 302 -54 
 52 306 83 
 52 312 -53 
 52 316 10 
 52 323 -15 
 52 327 16 
 52 341 74 
 52 368 -66 
 52 391 24 
 52 396 -5 
 52 410 -7 
 52 421 69 
 52 425 -57 
 52 449 -66 
 52 460 -64 
 52 461 42 
 52 474 13 
 52 499 -55 
 53 69 -77 
 53 70 24 
 53 76 -89 
 53 78 62 
 53 79 93 
 53 89 -74 
 53 102 80 
 53 114 -5 
 53 122 3 
 53 135 -38 
 53 137 -70 
 53 174 24 
 53 181 70 
 53 191 -21 
 53 216 15 
 53 228 30 
 53 236 22 
 53 241 79 
 53 244 17 
 53 257 -36 
 53 287 -75 
 53 327 -96 
 53 329 -29 
 53 336 -66 
 53 337 -66 
 53 341 73 
 53 346 75 
 53 369 99 
 53 372 52 
 53 373 -29 
 53 374 46 
 53 380 40 
 53 384 38 
 53 402 -70 
 53 404 91 
 53 415 71 
 53 438 -32 
 53 439 99 
 53 441 -42 
 53 466 -43 
 53 468 -94 
 53 498 98 
 54 67 -69 
 54 74 -6 
 54 79 -70 
 54 101 -27 
 54 123 65 
 54 126 35 
 54 127 10 
 54 133 53 
 54 149 -94 
 54 153 -10 
 54 161 -23 
 54 162 83 
 54 182 48 
 54 194 -36 
 54 201 -94 
 54 205 59 
 54 212 89 
 54 220 -61 
 54 222 65 
 54 229 -6 
 54 237 44 
 54 239 -13 
 54 241 20 
 54 259 -30 
 54 264 -29 
 54 271 41 
 54 277 -68 
 54 279 -24 
 54 281 -79 
 54 293 63 
 54 296 66 
 54 301 56 
 54 304 12 
 54 310 17 
 54 313 -23 
 54 320 -83 
 54 328 -81 
 54 341 -56 
 54 354 6 
 54 355 57 
 54 357 -43 
 54 376 -32 
 54 378 59 
 54 379 -97 
 54 386 -2 
 54 388 -75 
 54 401 -42 
 54 422 27 
 54 424 -53 
 54 462 12 
 54 470 45 
 54 475 -12 
 54 483 -32 
 54 499 -59 
 55 78 -34 
 55 84 -15 
 55 85 -83 
 55 90 52 
 55 98 -66 
 55 99 -50 
 55 102 100 
 55 110 -14 
 55 112 -38 
 55 137 -29 
 55 158 68 
 55 162 28 
 55 163 -26 
 55 191 84 
 55 192 16 
 55 216 -66 
 55 220 87 
 55 221 -93 
 55 227 -39 
 55 236 82 
 55 244 -98 
 55 254 5 
 55 271 16 
 55 300 67 
 55 310 -86 
 55 321 -27 
 55 323 97 
 55 339 -25 
 55 378 -69 
 55 424 -34 
 55 440 -80 
 55 442 1 
 55 462 19 
 55 477 -94 
 55 479 -11 
 55 484 -72 
 55 496 -22 
 56 56 88 
 56 58 4 
 56 67 23 
 56 74 -63 
 56 78 83 
 56 80 -91 
 56 87 -92 
 56 90 5 
 56 112 -87 
 56 116 -91 
 56 118 34 
 56 120 7 
 56 126 17 
 56 129 -87 
 56 136 42 
 56 158 9 
 56 160 -59 
 56 168 -21 
 56 169 -23 
 56 176 -34 
 56 180 -18 
 56 193 -16 
 56 198 -23 
 56 204 -25 
 56 208 -74 
 56 230 7 
 56 237 -76 
 56 247 89 
 56 249 -46 
 56 258 84 
 56 266 100 
 56 267 9 
 56 276 -12 
 56 280 -80 
 56 284 67 
 56 298 96 
 56 304 85 
 56 316 39 
 56 328 83 
 56 340 -59 
 56 356 54 
 56 358 74 
 56 367 60 
 56 373 87 
 56 377 77 
 56 383 -41 
 56 385 -39 
 56 391 50 
 56 395 -98 
 56 405 -59 
 56 436 -19 
 56 438 45 
 56 475 48 
 56 477 -14 
 56 487 77 
 56 493 30 
 57 60 48 
 57 65 -42 
 57 81 54 
 57 83 11 
 57 91 -31 
 57 98 35 
 57 102 -19 
 57 106 48 
 57 120 66 
 57 159 -83 
 57 165 -11 
 57 176 28 
 57 196 -78 
 57 220 5 
 57 224 51 
 57 266 5 
 57 278 -24 
 57 283 -11 
 57 286 78 
 57 312 11 
 57 323 -60 
 57 325 -4 
 57 336 -6 
 57 353 58 
 57 354 83 
 57 362 -20 
 57 375 -84 
 57 378 10 
 57 392 16 
 57 395 6 
 57 423 63 
 57 447 -92 
 57 458 -30 
 57 484 -66 
 58 68 -17 
 58 69 -96 
 58 80 18 
 58 97 86 
 58 119 99 
 58 130 97 
 58 134 -84 
 58 163 84 
 58 188 79 
 58 189 34 
 58 198 39 
 58 200 -78 
 58 202 -86 
 58 217 17 
 58 222 -23 
 58 236 -65 
 58 238 -33 
 58 251 -19 
 58 252 56 
 58 257 -58 
 58 259 -5 
 58 265 64 
 58 274 -80 
 58 279 -17 
 58 291 -70 
 58 319 -46 
 58 330 81 
 58 352 58 
 58 356 78 
 58 373 47 
 58 377 34 
 58 379 -46 
 58 384 -46 
 58 411 26 
 58 425 -65 
 58 426 43 
 58 438 71 
 58 449 -35 
 58 450 45 
 58 462 -99 
 58 467 -33 
 58 469 -58 
 58 472 -59 
 58 473 -87 
 58 481 2 
 59 64 -90 
 59 81 41 
 59 89 -97 
 59 94 -61 
 59 109 -25 
 59 113 -18 
 59 115 98 
 59 121 59 
 59 148 13 
 59 151 42 
 59 160 43 
 59 169 -27 
 59 173 16 
 59 178 -63 
 59 192 -19 
 59 193 -92 
 59 214 -78 
 59 225 70 
 59 235 20 
 59 249 77 
 59 275 33 
 59 276 100 
 59 300 -58 
 59 301 -70 
 59 308 -77 
 59 327 57 
 59 349 78 
 59 355 88 
 59 365 57 
 59 369 -42 
 59 374 -34 
 59 381 -30 
 59 384 -40 
 59 385 84 
 59 400 -39 
 59 402 18 
 59 433 -91 
 59 436 -7 
 59 447 37 
 59 456 39 
 59 473 60 
 59 486 71 
 59 493 11 
 60 71 -59 
 60 75 80 
 60 76 47 
 60 93 67 
 60 111 27 
 60 142 -78 
 60 144 56 
 60 152 -24 
 60 171 -85 
 60 182 78 
 60 187 -7 
 60 200 41 
 60 223 -29 
 60 237 -59 
 60 290 -91 
 60 308 -4 
 60 310 -8 
 60 320 85 
 60 323 -44 
 60 326 64 
 60 339 -58 
 60 342 -17 
 60 346 -83 
 60 349 -17 
 60 352 1 
 60 365 -57 
 60 367 86 
 60 369 78 
 60 371 15 
 60 379 74 
 60 400 76 
 60 429 61 
 60 436 99 
 60 442 -16 
 60 484 94 
 60 493 65 
 61 66 -89 
 61 78 44 
 61 107 -74 
 61 116 -99 
 61 144 -26 
 61 162 -63 
 61 185 52 
 61 215 13 
 61 227 93 
 61 233 -14 
 61 263 -58 
 61 279 -52 
 61 294 -20 
 61 299 39 
 61 301 -29 
 61 324 -61 
 61 369 -5 
 61 373 -93 
 61 386 29 
 61 390 -60 
 61 399 33 
 61 405 95 
 61 432 61 
 61 441 -22 
 61 445 -86 
 61 458 90 
 61 460 -85 
 61 489 -25 
 61 493 -61 
 62 67 57 
 62 76 -8 
 62 85 75 
 62 90 -42 
 62 121 -90 
 62 125 -88 
 62 139 -9 
 62 165 42 
 62 181 -16 
 62 195 33 
 62 217 2 
 62 238 -31 
 62 267 -54 
 62 277 -3 
 62 279 -28 
 62 284 62 
 62 324 -68 
 62 327 -8 
 62 331 13 
 62 339 40 
 62 364 37 
 62 371 72 
 62 391 93 
 62 392 100 
 62 393 -54 
 62 396 -40 
 62 397 33 
 62 403 -63 
 62 411 28 
 62 419 -80 
 62 423 24 
 62 428 48 
 62 432 -3 
 62 437 -24 
 62 457 80 
 62 494 -45 
 62 499 -52 
 63 63 -27 
 63 68 48 
 63 71 -79 
 63 74 -28 
 63 75 -48 
 63 94 52 
 63 105 -5 
 63 108 25 
 63 116 -27 
 63 155 55 
 63 200 94 
 63 207 53 
 63 274 -8 
 63 285 51 
 63 292 72 
 63 322 50 
 63 332 -17 
 63 337 -85 
 63 345 53 
 63 363 65 
 63 373 63 
 63 375 -36 
 63 389 -88 
 63 393 -21 
 63 404 96 
 63 426 42 
 63 432 55 
 63 445 78 
 63 450 39 
 63 458 28 
 63 462 -34 
 63 463 44 
 63 466 -2 
 63 477 86 
 63 479 16 
 63 499 -25 
 64 69 61 
 64 80 81 
 64 92 -47 
 64 96 -95 
 64 97 -67 
 64 110 97 
 64 116 73 
 64 121 23 
 64 127 -62 
 64 147 -15 
 64 149 -81 
 64 150 97 
 64 159 -72 
 64 179 -92 
 64 184 -11 
 64 203 -63 
 64 205 32 
 64 212 73 
 64 217 -22 
 64 219 -51 
 64 223 42 
 64 232 -69 
 64 233 -53 
 64 243 -53 
 64 249 -81 
 64 256 86 
 64 258 -92 
 64 291 -83 
 64 305 -75 
 64 307 4 
 64 313 -73 
 64 383 -77 
 64 397 15 
 64 408 85 
 64 409 -13 
 64 415 30 
 64 424 -46 
 64 439 66 
 64 451 -58 
 64 456 -12 
 64 463 80 
 64 466 97 
 64 471 25 
 64 475 38 
 64 488 62 
 65 70 -4 
 65 95 -51 
 65 121 31 
 65 125 -99 
 65 133 -44 
 65 160 -31 
 65 164 9 
 65 168 27 
 65 181 37 
 65 195 -61 
 65 226 56 
 65 237 80 
 65 239 -55 
 65 247 37 
 65 250 -29 
 65 257 8 
 65 258 -90 
 65 269 72 
 65 273 -2 
 65 280 -93 
 65 303 -82 
 65 306 95 
 65 319 -31 
 65 320 86 
 65 328 -79 
 65 331 -21 
 65 344 70 
 65 350 18 
 65 375 -30 
 65 397 49 
 65 402 -52 
 65 422 76 
 65 441 -89 
 65 448 18 
 65 454 47 
 65 464 49 
 65 479 55 
 65 495 88 
 66 74 -6 
 66 75 91 
 66 76 49 
 66 78 44 
 66 95 20 
 66 101 97 
 66 105 -49 
 66 106 -32 
 66 111 72 
 66 120 61 
 66 163 51 
 66 164 -10 
 66 189 -52 
 66 199 25 
 66 203 79 
 66 228 24 
 66 233 -70 
 66 236 -29 
 66 237 -98 
 66 240 46 
 66 244 18 
 66 246 82 
 66 254 26 
 66 256 -57 
 66 257 -67 
 66 267 -49 
 66 285 42 
 66 286 -66 
 66 327 82 
 66 337 37 
 66 344 -13 
 66 347 -83 
 66 359 29 
 66 402 48 
 66 404 15 
 66 405 3 
 66 425 100 
 66 428 98 
 66 444 -53 
 66 446 80 
 66 448 100 
 66 452 80 
 66 461 87 
 66 466 -32 
 66 469 48 
 66 476 -17 
 66 478 61 
 66 482 39 
 66 487 32 
 66 492 33 
 66 499 66 
 67 70 8 
 67 93 -42 
 67 95 -71 
 67 96 -72 
 67 116 -97 
 67 122 -32 
 67 130 -52 
 67 135 86 
 67 139 76 
 67 141 -52 
 67 152 -43 
 67 154 -69 
 67 191 -99 
 67 206 95 
 67 213 -94 
 67 214 -59 
 67 224 -84 
 67 228 9 
 67 233 -93 
 67 242 -26 
 67 244 95 
 67 249 -66 
 67 253 -55 
 67 274 -51 
 67 280 -50 
 67 287 -71 
 67 296 -33 
 67 297 56 
 67 301 -80 
 67 319 88 
 67 320 55 
 67 351 -39 
 67 361 50 
 67 363 4 
 67 366 -66 
 67 374 -4 
 67 380 68 
 67 392 82 
 67 397 13 
 67 408 98 
 67 422 43 
 67 437 -75 
 67 438 -37 
 67 455 55 
 67 479 84 
 68 70 -27 
 68 71 -22 
 68 74 -89 
 68 77 48 
 68 91 -25 
 68 96 -72 
 68 104 100 
 68 113 69 
 68 120 -12 
 68 152 71 
 68 162 -65 
 68 171 -69 
 68 177 46 
 68 185 -25 
 68 194 -3 
 68 204 -88 
 68 211 -8 
 68 225 -45 
 68 228 -77 
 68 249 -75 
 68 262 -42 
 68 288 68 
 68 289 -12 
 68 296 -10 
 68 300 -44 
 68 304 79 
 68 309 20 
 68 320 -33 
 68 321 43 
 68 340 52 
 68 341 -30 
 68 352 27 
 68 358 -49 
 68 359 -45 
 68 364 -62 
 68 375 -25 
 68 392 -93 
 68 399 52 
 68 400 82 
 68 403 -27 
 68 408 -80 
 68 419 97 
 68 427 21 
 68 450 46 
 68 467 -25 
 68 481 -41 
 68 494 -33 
 69 75 71 
 69 76 -27 
 69 80 -17 
 69 94 -97 
 69 107 35 
 69 122 26 
 69 123 35 
 69 170 -84 
 69 177 -81 
 69 187 25 
 69 193 -95 
 69 199 -52 
 69 208 -13 
 69 219 -88 
 69 237 39 
 69 240 -3 
 69 245 -18 
 69 251 87 
 69 253 71 
 69 284 -12 
 69 331 -91 
 69 344 75 
 69 349 -77 
 69 350 73 
 69 354 -90 
 69 359 77 
 69 365 -52 
 69 368 -5 
 69 387 -65 
 69 392 70 
 69 397 98 
 69 414 -51 
 69 422 37 
 69 440 -33 
 69 444 6 
 69 450 22 
 69 453 38 
 69 465 -77 
 69 478 -16 
 69 481 -42 
 69 485 6 
 69 498 -61 
 70 70 -91 
 70 71 -74 
 70 78 7 
 70 91 24 
 70 112 -58 
 70 138 44 
 70 143 -50 
 70 159 -19 
 70 168 70 
 70 217 -38 
 70 220 33 
 70 232 48 
 70 236 -10 
 70 237 -45 
 70 243 90 
 70 247 -13 
 70 251 -1 
 70 316 -99 
 70 320 -39 
 70 358 -74 
 70 362 -34 
 70 365 3 
 70 381 55 
 70 392 19 
 70 397 14 
 70 426 62 
 70 444 6 
 70 459 -93 
 70 460 22 
 70 472 80 
 70 484 -87 
 70 500 8 
 71 71 -61 
 71 75 83 
 71 85 -21 
 71 89 -86 
 71 90 -60 
 71 104 91 
 71 128 -93 
 71 136 71 
 71 144 39 
 71 165 -70 
 71 173 -58 
 71 186 42 
 71 190 85 
 71 205 91 
 71 216 -91 
 71 219 -25 
 71 221 49 
 71 233 -50 
 71 236 -53 
 71 239 -30 
 71 258 -73 
 71 275 72 
 71 286 -20 
 71 292 44 
 71 305 41 
 71 312 94 
 71 330 -51 
 71 334 -10 
 71 353 -12 
 71 376 44 
 71 379 97 
 71 387 -78 
 71 391 -34 
 71 414 -22 
 71 417 -9 
 71 420 26 
 71 432 88 
 71 438 -30 
 71 440 -21 
 71 441 -8 
 71 456 83 
 71 468 10 
 71 483 -77 
 71 484 -71 
 71 489 97 
 72 74 52 
 72 85 -48 
 72 96 -68 
 72 100 -7 
 72 106 99 
 72 111 -29 
 72 115 7 
 72 119 -16 
 72 121 68 
 72 130 -87 
 72 131 59 
 72 142 65 
 72 144 69 
 72 164 39 
 72 170 30 
 72 173 -8 
 72 184 73 
 72 189 -25 
 72 191 -7 
 72 193 -49 
 72 196 73 
 72 197 -84 
 72 201 -53 
 72 205 -40 
 72 212 46 
 72 218 -64 
 72 230 79 
 72 257 -20 
 72 263 -30 
 72 264 75 
 72 269 18 
 72 279 -42 
 72 326 6 
 72 327 82 
 72 331 77 
 72 350 -91 
 72 375 80 
 72 377 -87 
 72 382 17 
 72 383 68 
 72 393 -41 
 72 395 28 
 72 413 -3 
 72 432 -93 
 72 455 94 
 72 460 47 
 72 463 59 
 72 470 -39 
 72 478 -32 
 72 491 -83 
 72 499 -60 
 73 83 29 
 73 92 -2 
 73 97 46 
 73 112 78 
 73 116 61 
 73 131 51 
 73 183 -66 
 73 201 -64 
 73 213 -57 
 73 234 -49 
 73 275 23 
 73 283 95 
 73 287 82 
 73 308 -73 
 73 314 -66 
 73 316 -26 
 73 318 62 
 73 323 -38 
 73 326 -29 
 73 346 74 
 73 347 -33 
 73 378 59 
 73 380 -85 
 73 382 -46 
 73 383 -71 
 73 385 -28 
 73 386 -66 
 73 392 75 
 73 393 -31 
 73 425 -86 
 73 461 65 
 73 468 -61 
 73 483 56 
 73 486 66 
 73 489 -86 
 73 491 43 
 73 496 25 
 74 90 -20 
 74 91 68 
 74 108 99 
 74 125 58 
 74 135 -32 
 74 136 -98 
 74 137 -64 
 74 140 19 
 74 148 86 
 74 155 21 
 74 207 65 
 74 212 -50 
 74 233 -61 
